,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.07,33.56,172.68,139.70,68.64,22.19,0.14
DCC_bivariate_loop,,,9.07,,18.40,148.81,111.81,55.14,18.39,8.38
SW_cross_validated,,,33.56,18.40,,146.47,107.49,44.92,11.73,30.51
SW_15,,,172.68,148.81,146.47,,54.09,82.73,54.49,165.41
SW_30,,,139.70,111.81,107.49,54.09,,39.48,29.08,130.87
SW_60,,,68.64,55.14,44.92,82.73,39.48,,8.91,65.66
SW_120,,,22.19,18.39,11.73,54.49,29.08,8.91,,21.93
sFC,,,0.14,8.38,30.51,165.41,130.87,65.66,21.93,
