,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,20.75,66.62,416.10,215.71,120.03,69.48,0.51
DCC_bivariate_loop,,,20.75,,33.68,359.70,186.60,99.09,54.13,-20.41
SW_cross_validated,,,66.62,33.68,,452.30,196.59,90.42,40.19,-66.74
SW_15,,,416.10,359.70,452.30,,-113.67,-175.76,-177.68,-418.68
SW_30,,,215.71,186.60,196.59,-113.67,,-64.63,-84.05,-216.30
SW_60,,,120.03,99.09,90.42,-175.76,-64.63,,-26.61,-120.11
SW_120,,,69.48,54.13,40.19,-177.68,-84.05,-26.61,,-69.36
sFC,,,0.51,-20.41,-66.74,-418.68,-216.30,-120.11,-69.36,
