,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.4832e-15,2.6566e-21,9.4812e-81,3.4615e-236,4.7056e-169,3.5414e-110,1.2580e-67,2.1835e-12
DCC_joint,,5.4832e-15,,3.7466e-02,4.1173e-39,2.5617e-203,9.3118e-130,7.7563e-68,3.4047e-33,3.7618e-01
DCC_bivariate_loop,,2.6566e-21,3.7466e-02,,3.1468e-28,4.5206e-191,3.4492e-116,5.0097e-55,2.2514e-24,3.2838e-03
SW_cross_validated,,9.4812e-81,4.1173e-39,3.1468e-28,,7.2672e-168,1.5931e-74,7.7677e-12,6.6675e-01,1.7104e-43
SW_15,,3.4615e-236,2.5617e-203,4.5206e-191,7.2672e-168,,2.0917e-86,8.3027e-144,1.6412e-143,4.2668e-207
SW_30,,4.7056e-169,9.3118e-130,3.4492e-116,1.5931e-74,2.0917e-86,,4.2024e-43,2.3945e-58,2.6643e-134
SW_60,,3.5414e-110,7.7563e-68,5.0097e-55,7.7677e-12,8.3027e-144,4.2024e-43,,3.0347e-08,1.4013e-72
SW_120,,1.2580e-67,3.4047e-33,2.2514e-24,6.6675e-01,1.6412e-143,2.3945e-58,3.0347e-08,,8.4612e-37
sFC,,2.1835e-12,3.7618e-01,3.2838e-03,1.7104e-43,4.2668e-207,2.6643e-134,1.4013e-72,8.4612e-37,
