,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.3443e-240,2.4125e-127,6.0312e-143,1.4899e-179,4.3579e-157,2.5008e-302,0.0000e+00,0.0000e+00
DCC_joint,,1.3443e-240,,1.6067e-152,3.7356e-121,2.0722e-49,9.2372e-110,1.6181e-136,4.5308e-267,3.9030e-234
DCC_bivariate_loop,,2.4125e-127,1.6067e-152,,1.3372e-09,2.1478e-63,1.5541e-21,3.7413e-250,0.0000e+00,8.1556e-308
SW_cross_validated,,6.0312e-143,3.7356e-121,1.3372e-09,,6.4016e-36,3.8730e-04,8.3103e-224,6.4914e-302,2.4038e-281
SW_15,,1.4899e-179,2.0722e-49,2.1478e-63,6.4016e-36,,7.4487e-24,9.6102e-168,3.8349e-260,2.3738e-231
SW_30,,4.3579e-157,9.2372e-110,1.5541e-21,3.8730e-04,7.4487e-24,,1.1966e-219,5.4036e-302,4.9700e-281
SW_60,,2.5008e-302,1.6181e-136,3.7413e-250,8.3103e-224,9.6102e-168,1.1966e-219,,5.8073e-203,1.5760e-129
SW_120,,0.0000e+00,4.5308e-267,0.0000e+00,6.4914e-302,3.8349e-260,5.4036e-302,5.8073e-203,,3.5482e-151
sFC,,0.0000e+00,3.9030e-234,8.1556e-308,2.4038e-281,2.3738e-231,4.9700e-281,1.5760e-129,3.5482e-151,
