,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.9949e-29,5.2758e-44,4.3324e-103,6.0082e-269,1.1196e-202,2.6144e-143,1.1436e-95,5.2799e-25
DCC_joint,,1.9949e-29,,6.2138e-05,1.4181e-54,3.4132e-252,9.4349e-173,5.6310e-99,1.0285e-49,1.4344e-01
DCC_bivariate_loop,,5.2758e-44,6.2138e-05,,3.0651e-35,3.9844e-237,3.3262e-153,2.3307e-76,2.7072e-32,5.1550e-08
SW_cross_validated,,4.3324e-103,1.4181e-54,3.0651e-35,,5.2378e-208,4.5000e-102,1.1671e-16,7.8363e-01,1.1685e-62
SW_15,,6.0082e-269,3.4132e-252,3.9844e-237,5.2378e-208,,9.1391e-137,4.6840e-204,9.6574e-192,1.1284e-259
SW_30,,1.1196e-202,9.4349e-173,3.3262e-153,4.5000e-102,9.1391e-137,,5.6201e-77,2.5909e-89,1.4999e-181
SW_60,,2.6144e-143,5.6310e-99,2.3307e-76,1.1671e-16,4.6840e-204,5.6201e-77,,2.6967e-13,1.7343e-108
SW_120,,1.1436e-95,1.0285e-49,2.7072e-32,7.8363e-01,9.6574e-192,2.5909e-89,2.6967e-13,,6.4589e-57
sFC,,5.2799e-25,1.4344e-01,5.1550e-08,1.1685e-62,1.1284e-259,1.4999e-181,1.7343e-108,6.4589e-57,
