,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.67,3.60,4.04,5.20,4.47,11.15,15.08,14.09
DCC_joint,,7.67,,4.33,3.44,1.71,3.14,3.86,9.02,7.37
DCC_bivariate_loop,,3.60,4.33,,0.62,2.03,1.01,8.14,12.72,11.52
SW_cross_validated,,4.04,3.44,0.62,,1.39,0.36,6.91,11.13,9.83
SW_15,,5.20,1.71,2.03,1.39,,1.08,4.80,8.65,7.25
SW_30,,4.47,3.14,1.01,0.36,1.08,,6.73,11.13,9.82
SW_60,,11.15,3.86,8.14,6.91,4.80,6.73,,6.06,3.66
SW_120,,15.08,9.02,12.72,11.13,8.65,11.13,6.06,,4.28
sFC,,14.09,7.37,11.52,9.83,7.25,9.82,3.66,4.28,
