,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.0026e-03,4.8816e-16,1.2574e-05,6.6145e-88,7.2330e-05,4.5421e-61,1.3178e-35,6.9811e-19
DCC_joint,,6.0026e-03,,1.6529e-44,4.8518e-03,4.3723e-116,2.7688e-02,2.8478e-95,1.3421e-45,1.4563e-28
DCC_bivariate_loop,,4.8816e-16,1.6529e-44,,7.5303e-40,1.1630e-146,3.2863e-41,1.3780e-133,1.3752e-92,2.5824e-89
SW_cross_validated,,1.2574e-05,4.8518e-03,7.5303e-40,,5.8977e-79,4.7830e-01,1.8282e-48,6.1323e-22,7.6776e-06
SW_15,,6.6145e-88,4.3723e-116,1.1630e-146,5.8977e-79,,6.8146e-89,2.1944e-27,2.7754e-40,2.7209e-95
SW_30,,7.2330e-05,2.7688e-02,3.2863e-41,4.7830e-01,6.8146e-89,,2.8375e-59,1.9286e-27,3.1170e-09
SW_60,,4.5421e-61,2.8478e-95,1.3780e-133,1.8282e-48,2.1944e-27,2.8375e-59,,2.0599e-08,2.1592e-66
SW_120,,1.3178e-35,1.3421e-45,1.3752e-92,6.1323e-22,2.7754e-40,1.9286e-27,2.0599e-08,,1.8555e-18
sFC,,6.9811e-19,1.4563e-28,2.5824e-89,7.6776e-06,2.7209e-95,3.1170e-09,2.1592e-66,1.8555e-18,
