,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.99,5.88,19.39,78.31,47.04,34.64,20.59,4.40
DCC_joint,,5.99,,0.49,14.13,68.73,38.85,26.41,15.64,-2.03
DCC_bivariate_loop,,5.88,0.49,,13.00,64.59,36.02,24.01,14.55,-2.35
SW_cross_validated,,19.39,14.13,13.00,,45.02,18.91,7.33,1.99,-16.33
SW_15,,78.31,68.73,64.59,45.02,,-28.82,-43.70,-41.06,-74.00
SW_30,,47.04,38.85,36.02,18.91,-28.82,,-13.86,-15.91,-42.96
SW_60,,34.64,26.41,24.01,7.33,-43.70,-13.86,,-4.72,-30.30
SW_120,,20.59,15.64,14.55,1.99,-41.06,-15.91,-4.72,,-17.73
sFC,,4.40,-2.03,-2.35,-16.33,-74.00,-42.96,-30.30,-17.73,
