,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.00,1.81,2.18,4.45,2.26,1.83,2.85,17.33
DCC_joint,,6.00,,4.80,3.76,1.37,3.74,4.81,3.77,9.95
DCC_bivariate_loop,,1.81,4.80,,0.60,3.11,0.67,0.01,1.17,18.67
SW_cross_validated,,2.18,3.76,0.60,,2.29,0.06,0.59,0.43,14.40
SW_15,,4.45,1.37,3.11,2.29,,2.25,3.11,2.12,11.03
SW_30,,2.26,3.74,0.67,0.06,2.25,,0.66,0.37,14.55
SW_60,,1.83,4.81,0.01,0.59,3.11,0.66,,1.16,18.87
SW_120,,2.85,3.77,1.17,0.43,2.12,0.37,1.16,,17.51
sFC,,17.33,9.95,18.67,14.40,11.03,14.55,18.87,17.51,
