,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.23,15.80,29.72,91.25,60.46,40.52,27.89,11.07
DCC_joint,,12.23,,4.05,18.27,82.40,49.69,28.70,17.14,-1.47
DCC_bivariate_loop,,15.80,4.05,,13.69,75.10,43.46,23.30,12.96,-5.55
SW_cross_validated,,29.72,18.27,13.69,,62.55,29.47,8.66,0.27,-20.13
SW_15,,91.25,82.40,75.10,62.55,,-38.64,-60.99,-56.33,-86.25
SW_30,,60.46,49.69,43.46,29.47,-38.64,,-23.44,-26.36,-52.69
SW_60,,40.52,28.70,23.30,8.66,-60.99,-23.44,,-7.57,-31.08
SW_120,,27.89,17.14,12.96,0.27,-56.33,-26.36,-7.57,,-18.81
sFC,,11.07,-1.47,-5.55,-20.13,-86.25,-52.69,-31.08,-18.81,
