,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.5404e-04,6.7109e-04,1.6505e-07,1.7021e-18,1.5894e-14,6.7657e-12,7.0453e-08,7.0126e-03
DCC_joint,,7.5404e-04,,2.8740e-01,2.0478e-04,1.5551e-16,2.0498e-12,3.4358e-09,2.4879e-05,4.8755e-01
DCC_bivariate_loop,,6.7109e-04,2.8740e-01,,9.4507e-03,2.1324e-14,2.0719e-10,5.3500e-07,8.8867e-04,1.2045e-01
SW_cross_validated,,1.6505e-07,2.0478e-04,9.4507e-03,,1.5846e-13,8.5210e-09,1.9621e-04,1.8975e-01,7.1355e-05
SW_15,,1.7021e-18,1.5551e-16,2.1324e-14,1.5846e-13,,3.0855e-08,4.8701e-12,5.4803e-12,1.6734e-16
SW_30,,1.5894e-14,2.0498e-12,2.0719e-10,8.5210e-09,3.0855e-08,,1.3406e-05,4.8890e-07,1.6262e-12
SW_60,,6.7657e-12,3.4358e-09,5.3500e-07,1.9621e-04,4.8701e-12,1.3406e-05,,1.3730e-02,1.9983e-09
SW_120,,7.0453e-08,2.4879e-05,8.8867e-04,1.8975e-01,5.4803e-12,4.8890e-07,1.3730e-02,,1.0367e-05
sFC,,7.0126e-03,4.8755e-01,1.2045e-01,7.1355e-05,1.6734e-16,1.6262e-12,1.9983e-09,1.0367e-05,
