,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.20,-4.82,0.32,4.45,-0.84,-0.49,1.24,-1.43
DCC_joint,,-3.20,,-1.37,3.37,6.23,1.40,2.08,3.63,2.80
DCC_bivariate_loop,,-4.82,-1.37,,4.92,7.12,2.39,3.27,4.79,5.07
SW_cross_validated,,0.32,3.37,4.92,,4.20,-1.05,-0.73,0.96,-1.73
SW_15,,4.45,6.23,7.12,4.20,,-4.43,-4.41,-3.15,-5.43
SW_30,,-0.84,1.40,2.39,-1.05,-4.43,,0.37,1.69,0.11
SW_60,,-0.49,2.08,3.27,-0.73,-4.41,0.37,,1.47,-0.43
SW_120,,1.24,3.63,4.79,0.96,-3.15,1.69,1.47,,-2.34
sFC,,-1.43,2.80,5.07,-1.73,-5.43,0.11,-0.43,-2.34,
