,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.8717e-03,9.6899e-04,7.7508e-03,1.8281e-01,2.7633e-03,1.1440e-01,4.0595e-03,7.5862e-23
DCC_joint,,9.8717e-03,,2.0811e-01,2.2806e-07,2.9340e-04,2.1868e-07,1.1126e-05,8.9076e-01,6.5013e-25
DCC_bivariate_loop,,9.6899e-04,2.0811e-01,,2.3664e-08,3.1537e-05,2.7083e-08,8.3542e-07,8.7577e-02,1.8916e-24
SW_cross_validated,,7.7508e-03,2.2806e-07,2.3664e-08,,2.4209e-01,3.2097e-01,6.4920e-02,3.3931e-10,1.9329e-29
SW_15,,1.8281e-01,2.9340e-04,3.1537e-05,2.4209e-01,,9.0083e-02,9.5401e-01,6.5191e-05,4.3861e-23
SW_30,,2.7633e-03,2.1868e-07,2.7083e-08,3.2097e-01,9.0083e-02,,1.6499e-02,2.0628e-09,3.3749e-27
SW_60,,1.1440e-01,1.1126e-05,8.3542e-07,6.4920e-02,9.5401e-01,1.6499e-02,,1.1094e-07,9.9856e-28
SW_120,,4.0595e-03,8.9076e-01,8.7577e-02,3.3931e-10,6.5191e-05,2.0628e-09,1.1094e-07,,2.7232e-31
sFC,,7.5862e-23,6.5013e-25,1.8916e-24,1.9329e-29,4.3861e-23,3.3749e-27,9.9856e-28,2.7232e-31,
