,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.78,1.90,0.52,0.61,-1.03,0.35,8.67,8.83
DCC_joint,,2.78,,-2.28,-4.05,-3.72,-8.32,-5.77,14.97,17.28
DCC_bivariate_loop,,1.90,-2.28,,-2.55,-2.26,-7.02,-4.09,20.71,25.76
SW_cross_validated,,0.52,-4.05,-2.55,,0.15,-2.84,-0.39,16.03,17.35
SW_15,,0.61,-3.72,-2.26,0.15,,-2.91,-0.55,15.07,16.18
SW_30,,-1.03,-8.32,-7.02,-2.84,-2.91,,3.21,24.70,28.37
SW_60,,0.35,-5.77,-4.09,-0.39,-0.55,3.21,,23.87,28.74
SW_120,,8.67,14.97,20.71,16.03,15.07,24.70,23.87,,-0.04
sFC,,8.83,17.28,25.76,17.35,16.18,28.37,28.74,-0.04,
