,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.59,7.69,2.51,5.14,2.93,7.33,57.20,77.20
DCC_joint,,7.59,,0.43,5.08,4.10,5.35,0.47,17.31,22.68
DCC_bivariate_loop,,7.69,0.43,,4.92,3.87,5.22,0.06,19.64,25.67
SW_cross_validated,,2.51,5.08,4.92,,1.68,0.03,4.72,32.96,41.67
SW_15,,5.14,4.10,3.87,1.68,,1.85,3.69,37.42,48.90
SW_30,,2.93,5.35,5.22,0.03,1.85,,4.99,39.12,50.43
SW_60,,7.33,0.47,0.06,4.72,3.69,4.99,,18.93,24.67
SW_120,,57.20,17.31,19.64,32.96,37.42,39.12,18.93,,18.58
sFC,,77.20,22.68,25.67,41.67,48.90,50.43,24.67,18.58,
