,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.48,0.24,1.00,6.96,5.41,2.66,1.42,0.80
DCC_joint,,0.48,,0.20,1.46,7.32,5.93,3.11,1.86,0.32
DCC_bivariate_loop,,0.24,0.20,,1.17,6.84,5.22,2.72,1.56,0.51
SW_cross_validated,,1.00,1.46,1.17,,6.01,4.07,1.63,0.45,1.77
SW_15,,6.96,7.32,6.84,6.01,,3.36,4.57,5.46,7.57
SW_30,,5.41,5.93,5.22,4.07,3.36,,2.10,3.33,6.28
SW_60,,2.66,3.11,2.72,1.63,4.57,2.10,,1.12,3.41
SW_120,,1.42,1.86,1.56,0.45,5.46,3.33,1.12,,2.15
sFC,,0.80,0.32,0.51,1.77,7.57,6.28,3.41,2.15,
