,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.29,1.76,1.34,0.62,1.55,0.74,1.47,29.21
DCC_joint,,1.29,,0.58,3.60,2.00,3.61,2.69,0.06,38.08
DCC_bivariate_loop,,1.76,0.58,,4.20,2.46,4.16,3.28,0.81,35.88
SW_cross_validated,,1.34,3.60,4.20,,0.54,0.46,0.88,5.50,68.01
SW_15,,0.62,2.00,2.46,0.54,,0.80,0.03,2.31,30.12
SW_30,,1.55,3.61,4.16,0.46,0.80,,1.18,4.91,51.03
SW_60,,0.74,2.69,3.28,0.88,0.03,1.18,,3.78,54.61
SW_120,,1.47,0.06,0.81,5.50,2.31,4.91,3.78,,86.19
sFC,,29.21,38.08,35.88,68.01,30.12,51.03,54.61,86.19,
