,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,16.96,17.18,5.60,11.50,6.55,16.40,127.91,172.63
DCC_joint,,16.96,,-0.95,-11.35,-9.16,-11.95,-1.05,38.71,50.70
DCC_bivariate_loop,,17.18,-0.95,,-10.99,-8.66,-11.67,-0.12,43.92,57.39
SW_cross_validated,,5.60,-11.35,-10.99,,3.76,0.06,10.55,73.71,93.19
SW_15,,11.50,-9.16,-8.66,3.76,,-4.14,8.24,83.66,109.35
SW_30,,6.55,-11.95,-11.67,0.06,-4.14,,11.16,87.47,112.77
SW_60,,16.40,-1.05,-0.12,10.55,8.24,11.16,,42.34,55.17
SW_120,,127.91,38.71,43.92,73.71,83.66,87.47,42.34,,41.54
sFC,,172.63,50.70,57.39,93.19,109.35,112.77,55.17,41.54,
