,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.73,3.92,1.42,4.30,2.35,1.53,3.50,29.96
DCC_joint,,3.73,,0.08,2.76,0.25,2.37,2.76,0.07,28.81
DCC_bivariate_loop,,3.92,0.08,,2.95,0.37,2.60,2.97,0.15,30.74
SW_cross_validated,,1.42,2.76,2.95,,3.36,0.93,0.08,2.52,37.20
SW_15,,4.30,0.25,0.37,3.36,,3.26,3.44,0.14,54.91
SW_30,,2.35,2.37,2.60,0.93,3.26,,0.88,2.10,55.43
SW_60,,1.53,2.76,2.97,0.08,3.44,0.88,,2.52,39.80
SW_120,,3.50,0.07,0.15,2.52,0.14,2.10,2.52,,26.31
sFC,,29.96,28.81,30.74,37.20,54.91,55.43,39.80,26.31,
