,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.0170e-01,5.9945e-01,3.8209e-02,6.9930e-12,4.4618e-10,1.2425e-05,5.2493e-03,9.0621e-02
DCC_joint,,3.0170e-01,,6.5484e-01,4.3599e-03,2.9484e-12,9.9674e-11,1.7244e-06,6.0380e-04,4.7747e-01
DCC_bivariate_loop,,5.9945e-01,6.5484e-01,,1.7807e-02,9.1973e-12,7.9268e-10,9.4188e-06,2.6708e-03,2.7356e-01
SW_cross_validated,,3.8209e-02,4.3599e-03,1.7807e-02,,7.9306e-11,3.7728e-08,1.8303e-03,3.2607e-01,9.3023e-04
SW_15,,6.9930e-12,2.9484e-12,9.1973e-12,7.9306e-11,,6.0148e-07,6.3270e-09,3.8020e-10,1.6827e-12
SW_30,,4.4618e-10,9.9674e-11,7.9268e-10,3.7728e-08,6.0148e-07,,1.8256e-04,6.5713e-07,3.8654e-11
SW_60,,1.2425e-05,1.7244e-06,9.4188e-06,1.8303e-03,6.3270e-09,1.8256e-04,,2.1803e-02,4.8767e-07
SW_120,,5.2493e-03,6.0380e-04,2.6708e-03,3.2607e-01,3.8020e-10,6.5713e-07,2.1803e-02,,1.4021e-04
sFC,,9.0621e-02,4.7747e-01,2.7356e-01,9.3023e-04,1.6827e-12,3.8654e-11,4.8767e-07,1.4021e-04,
