,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0000,0.0004,0.189,1.
DCC_joint,nan,1.0633,-,1.,0.157,0.0000,0.0000,0.0001,0.0217,1.
DCC_bivariate_loop,nan,0.5346,-0.4546,-,0.6410,0.0000,0.0000,0.0003,0.0961,1.
SW_cross_validated,nan,-2.2366,-3.2588,-2.6078,-,0.0000,0.0000,0.0659,1.,0.0335
SW_15,nan,-15.557,-16.3741,-15.3052,-13.4446,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-12.0921,-13.2588,-11.6671,-9.0939,7.5048,-,0.0066,0.0000,0.0000
SW_60,nan,-5.9524,-6.9456,-6.0879,-3.6503,10.2258,4.6896,-,0.7849,0.0000
SW_120,nan,-3.1744,-4.1483,-3.4803,-1.0096,12.2125,7.4569,2.511,-,0.0050
sFC,nan,1.788,0.7255,1.1294,3.9541,16.9247,14.0427,7.6189,4.8103,-
