,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.1782,0.0049,1.,0.0111,1.,1.,1.,1.
DCC_joint,nan,3.2012,-,1.,0.1215,0.0003,1.,1.,0.0685,0.4245
DCC_bivariate_loop,nan,4.8219,1.3738,-,0.0040,0.0000,1.,0.1532,0.0052,0.0029
SW_cross_validated,nan,-0.3227,-3.3748,-4.9154,-,0.0195,1.,1.,1.,1.
SW_15,nan,-4.4511,-6.2302,-7.1174,-4.1981,-,0.0117,0.0122,0.1978,0.0013
SW_30,nan,0.8441,-1.3993,-2.3933,1.0527,4.4293,-,1.,1.,1.
SW_60,nan,0.4878,-2.0826,-3.2698,0.7337,4.4083,-0.3719,-,1.,1.
SW_120,nan,-1.2393,-3.6328,-4.7943,-0.961,3.1537,-1.6939,-1.4738,-,1.
sFC,nan,1.4318,-2.8017,-5.0726,1.7348,5.4293,-0.1132,0.4316,2.3433,-
