,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.41,2.13,0.15,1.99,0.37,0.21,0.56,0.62
DCC_joint,,1.41,,0.61,1.51,2.79,0.63,0.93,1.62,1.25
DCC_bivariate_loop,,2.13,0.61,,2.20,3.18,1.07,1.46,2.14,2.27
SW_cross_validated,,0.15,1.51,2.20,,1.88,0.47,0.33,0.43,0.78
SW_15,,1.99,2.79,3.18,1.88,,1.98,1.97,1.41,2.43
SW_30,,0.37,0.63,1.07,0.47,1.98,,0.17,0.76,0.05
SW_60,,0.21,0.93,1.46,0.33,1.97,0.17,,0.66,0.19
SW_120,,0.56,1.62,2.14,0.43,1.41,0.76,0.66,,1.05
sFC,,0.62,1.25,2.27,0.78,2.43,0.05,0.19,1.05,
