,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,87,99,53,27,27,29,21,39,87,47,79
1,57,97,41,25,21,23,23,41,23,71,47
2,91,93,49,25,25,35,99,43,25,99,99
3,93,93,43,23,25,31,23,31,23,95,27
4,87,85,47,27,27,21,21,99,31,95,89
5,49,71,37,31,21,23,25,39,27,85,67
6,69,85,63,29,25,31,95,35,21,61,71
7,89,77,29,23,35,25,27,99,27,77,93
8,97,79,51,21,31,21,93,47,23,63,33
9,93,95,33,33,23,21,21,33,23,67,97
