,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.000,0.997,0.997,0.996,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.995,0.996,0.995,0.995,0.994,0.996,0.995,0.995,0.992,0.995,0.990,0.990,0.988
1,0.997,0.000,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.997,0.995,0.996,0.996,0.995,0.994,0.996,0.995,0.995,0.993,0.995,0.990,0.991,0.988
2,0.997,0.997,0.000,0.997,0.997,0.997,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.997,0.995,0.997,0.996,0.995,0.994,0.996,0.995,0.995,0.993,0.995,0.990,0.991,0.988
3,0.996,0.997,0.997,0.000,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.997,0.996,0.996,0.996,0.997,0.995,0.996,0.996,0.995,0.994,0.996,0.995,0.995,0.992,0.995,0.991,0.990,0.988
4,0.997,0.997,0.997,0.997,0.000,0.997,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.997,0.997,0.996,0.996,0.997,0.997,0.995,0.997,0.996,0.995,0.994,0.996,0.995,0.995,0.992,0.995,0.991,0.990,0.988
5,0.997,0.997,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.997,0.995,0.996,0.996,0.995,0.994,0.996,0.995,0.995,0.992,0.995,0.990,0.990,0.988
6,0.997,0.997,0.998,0.997,0.998,0.997,0.000,0.997,0.997,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.996,0.997,0.995,0.996,0.996,0.995,0.994,0.996,0.995,0.996,0.993,0.995,0.991,0.991,0.988
7,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.997,0.997,0.996,0.996,0.996,0.997,0.995,0.996,0.996,0.995,0.994,0.996,0.995,0.995,0.992,0.995,0.990,0.990,0.988
8,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.000,0.998,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.997,0.997,0.997,0.995,0.997,0.996,0.995,0.994,0.996,0.995,0.995,0.993,0.995,0.990,0.990,0.988
9,0.997,0.997,0.997,0.997,0.997,0.997,0.998,0.997,0.998,0.000,0.998,0.997,0.997,0.997,0.997,0.997,0.998,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.996,0.997,0.997,0.995,0.997,0.996,0.995,0.994,0.996,0.995,0.996,0.993,0.995,0.990,0.991,0.988
