,0,1,2,3
1,88403.33639354035,83942.09070248176,83197.02242022338,86764.06110798448
2,81713.29786649528,76913.17737005932,77143.22535482957,80705.27674102761
3,79670.20328678892,75424.7385476639,75655.43602610574,78792.08097006255
4,78234.81649076889,74315.64030641582,74539.9196803443,77420.20403928716
5,77375.9822187432,73315.10515053294,73554.44150162891,76569.26958102048
6,76682.78307976475,72718.47627151306,73024.21766332992,75892.84113705828
7,76096.45928127445,72258.01898969994,72590.16243511524,75313.63872464202
8,75619.97984695814,71814.51263536887,72175.32817144695,74926.83268180717
9,75229.43199618587,71459.13787569957,71806.61417142954,74568.0362544743
10,74877.96548780755,71168.03840325947,71494.6352056717,74234.02331527977
11,74569.88197882668,70879.46392513961,71225.28326332271,73912.97798308643
12,74290.99838308978,70633.96690994025,70986.04655606397,73665.24364849269
15,73535.02825517475,70002.85832773481,70350.46394236379,72989.23363133549
18,72949.77645547647,69501.75839662719,69832.88205118781,72446.46100193105
21,72466.57209907194,69070.2753173566,69416.6932618822,72009.65476296675
