,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.3630e-13,1.7588e-01,4.8646e-01,5.6759e-01,3.3194e-02,6.2677e-01,5.7998e-01,1.8211e-14
DCC_joint,,2.3630e-13,,1.1589e-13,2.3210e-15,1.6978e-13,1.9151e-14,7.3970e-14,2.4907e-14,2.4981e-04
DCC_bivariate_loop,,1.7588e-01,1.1589e-13,,3.2762e-02,4.1802e-01,4.2013e-01,3.5094e-01,3.6083e-01,1.1210e-14
SW_cross_validated,,4.8646e-01,2.3210e-15,3.2762e-02,,1.8493e-01,3.0999e-03,2.0488e-01,1.6663e-01,8.5693e-17
SW_15,,5.6759e-01,1.6978e-13,4.1802e-01,1.8493e-01,,1.0696e-01,9.1723e-01,9.5478e-01,1.4377e-14
SW_30,,3.3194e-02,1.9151e-14,4.2013e-01,3.0999e-03,1.0696e-01,,7.9421e-02,7.7813e-02,1.8540e-15
SW_60,,6.2677e-01,7.3970e-14,3.5094e-01,2.0488e-01,9.1723e-01,7.9421e-02,,9.5811e-01,5.6802e-15
SW_120,,5.7998e-01,2.4907e-14,3.6083e-01,1.6663e-01,9.5478e-01,7.7813e-02,9.5811e-01,,1.7318e-15
sFC,,1.8211e-14,2.4981e-04,1.1210e-14,8.5693e-17,1.4377e-14,1.8540e-15,5.6802e-15,1.7318e-15,
