,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.72,1.66,0.17,1.25,1.88,1.58,0.10,0.39
DCC_joint,,0.72,,2.60,1.65,1.29,3.14,2.32,1.32,0.69
DCC_bivariate_loop,,1.66,2.60,,3.00,0.60,0.43,0.16,2.86,2.41
SW_cross_validated,,0.17,1.65,3.00,,2.16,3.34,2.84,0.44,0.91
SW_15,,1.25,1.29,0.60,2.16,,0.97,0.46,1.92,1.50
SW_30,,1.88,3.14,0.43,3.34,0.97,,0.58,3.24,2.81
SW_60,,1.58,2.32,0.16,2.84,0.46,0.58,,2.67,2.22
SW_120,,0.10,1.32,2.86,0.44,1.92,3.24,2.67,,0.51
sFC,,0.39,0.69,2.41,0.91,1.50,2.81,2.22,0.51,
