,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.2281e-01,1.5409e-03,7.1659e-01,1.1713e-02,5.3428e-04,2.3762e-03,8.1455e-01,3.8685e-01
DCC_joint,,1.2281e-01,,1.6273e-05,1.6887e-03,9.9863e-03,1.4668e-06,6.1177e-05,8.6642e-03,1.4212e-01
DCC_bivariate_loop,,1.5409e-03,1.6273e-05,,2.7597e-06,1.9368e-01,3.4893e-01,7.2660e-01,5.0625e-06,4.0073e-05
SW_cross_validated,,7.1659e-01,1.6887e-03,2.7597e-06,,1.3237e-04,6.5436e-07,5.6583e-06,3.4324e-01,5.7599e-02
SW_15,,1.1713e-02,9.9863e-03,1.9368e-01,1.3237e-04,,4.4252e-02,3.1622e-01,4.3334e-04,3.6068e-03
SW_30,,5.3428e-04,1.4668e-06,3.4893e-01,6.5436e-07,4.4252e-02,,2.1026e-01,9.7396e-07,6.4065e-06
SW_60,,2.3762e-03,6.1177e-05,7.2660e-01,5.6583e-06,3.1622e-01,2.1026e-01,,1.1708e-05,9.8293e-05
SW_120,,8.1455e-01,8.6642e-03,5.0625e-06,3.4324e-01,4.3334e-04,9.7396e-07,1.1708e-05,,2.6486e-01
sFC,,3.8685e-01,1.4212e-01,4.0073e-05,5.7599e-02,3.6068e-03,6.4065e-06,9.8293e-05,2.6486e-01,
