,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.99,0.94,2.13,5.28,4.14,3.54,2.31,0.09
DCC_joint,,0.99,,0.06,3.52,8.12,6.45,5.02,3.25,0.85
DCC_bivariate_loop,,0.94,0.06,,3.47,8.07,6.40,4.97,3.21,0.81
SW_cross_validated,,2.13,3.52,3.47,,2.89,1.76,1.58,0.72,1.58
SW_15,,5.28,8.12,8.07,2.89,,1.49,0.72,1.07,3.69
SW_30,,4.14,6.45,6.40,1.76,1.49,,0.23,0.38,2.93
SW_60,,3.54,5.02,4.97,1.58,0.72,0.23,,0.49,2.74
SW_120,,2.31,3.25,3.21,0.72,1.07,0.38,0.49,,1.91
sFC,,0.09,0.85,0.81,1.58,3.69,2.93,2.74,1.91,
