,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.62,-3.74,0.38,-2.81,-4.21,-3.54,-0.23,-0.88
DCC_joint,,-1.62,,-5.82,3.69,-2.88,-7.03,-5.19,2.94,1.54
DCC_bivariate_loop,,-3.74,-5.82,,6.70,1.35,-0.96,0.36,6.40,5.39
SW_cross_validated,,0.38,3.69,6.70,,-4.84,-7.46,-6.34,-0.97,-2.03
SW_15,,-2.81,-2.88,1.35,-4.84,,-2.16,-1.03,4.30,3.34
SW_30,,-4.21,-7.03,-0.96,-7.46,-2.16,,1.30,7.25,6.28
SW_60,,-3.54,-5.19,0.36,-6.34,-1.03,1.30,,5.98,4.97
SW_120,,-0.23,2.94,6.40,-0.97,4.30,7.25,5.98,,-1.15
sFC,,-0.88,1.54,5.39,-2.03,3.34,6.28,4.97,-1.15,
