,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.18,1.81,0.38,1.94,1.13,0.42,0.01,1.98
DCC_joint,,2.18,,0.46,1.76,5.42,3.68,3.55,2.28,0.24
DCC_bivariate_loop,,1.81,0.46,,1.38,4.94,3.28,3.05,1.89,0.59
SW_cross_validated,,0.38,1.76,1.38,,2.41,1.53,0.89,0.40,1.63
SW_15,,1.94,5.42,4.94,2.41,,0.67,2.35,2.02,4.09
SW_30,,1.13,3.68,3.28,1.53,0.67,,1.02,1.16,3.11
SW_60,,0.42,3.55,3.05,0.89,2.35,1.02,,0.42,2.76
SW_120,,0.01,2.28,1.89,0.40,2.02,1.16,0.42,,2.04
sFC,,1.98,0.24,0.59,1.63,4.09,3.11,2.76,2.04,
