,0,1,2,3
580751,29.0,29.0,29.0,29.0
581450,29.0,29.0,29.0,29.0
583858,29.0,29.0,29.0,29.0
585256,29.0,29.0,29.0,29.0
587664,29.0,29.0,29.0,29.0
588565,29.0,29.0,29.0,29.0
589567,29.0,29.0,29.0,29.0
590047,29.0,29.0,29.0,29.0
592455,29.0,29.0,29.0,29.0
594156,29.0,29.0,29.0,29.0
597869,29.0,29.0,29.0,29.0
599065,29.0,29.0,29.0,29.0
599469,29.0,29.0,29.0,29.0
599671,29.0,29.0,29.0,29.0
601127,29.0,29.0,29.0,29.0
604537,29.0,29.0,29.0,29.0
609143,29.0,29.0,29.0,29.0
611938,29.0,29.0,29.0,29.0
613538,29.0,29.0,29.0,29.0
614439,29.0,29.0,29.0,29.0
615441,29.0,29.0,29.0,29.0
615744,29.0,29.0,29.0,29.0
616645,29.0,29.0,29.0,29.0
617748,29.0,29.0,29.0,29.0
618952,29.0,29.0,29.0,29.0
620434,29.0,29.0,29.0,29.0
622236,29.0,29.0,29.0,29.0
623844,29.0,29.0,29.0,29.0
626648,29.0,29.0,29.0,29.0
627852,29.0,29.0,29.0,29.0
628248,29.0,29.0,29.0,29.0
633847,29.0,29.0,29.0,29.0
634748,29.0,29.0,29.0,29.0
635245,29.0,29.0,29.0,29.0
645450,29.0,29.0,29.0,29.0
647858,29.0,29.0,29.0,29.0
654350,29.0,29.0,29.0,29.0
654552,29.0,29.0,29.0,29.0
656253,29.0,29.0,29.0,29.0
656657,29.0,29.0,29.0,29.0
657659,29.0,29.0,29.0,29.0
660951,29.0,29.0,29.0,29.0
662551,29.0,29.0,29.0,29.0
663755,29.0,29.0,29.0,29.0
664757,29.0,29.0,29.0,29.0
667056,29.0,29.0,29.0,29.0
668361,29.0,29.0,29.0,29.0
671855,29.0,29.0,29.0,29.0
673455,29.0,29.0,29.0,29.0
675661,29.0,29.0,29.0,29.0
677766,29.0,29.0,29.0,29.0
679568,29.0,29.0,29.0,29.0
679770,29.0,29.0,29.0,29.0
680250,29.0,29.0,29.0,29.0
680452,29.0,29.0,29.0,29.0
683256,29.0,29.0,29.0,29.0
686969,29.0,29.0,29.0,29.0
687163,29.0,29.0,29.0,29.0
690152,29.0,29.0,29.0,29.0
692964,29.0,29.0,29.0,29.0
693764,29.0,29.0,29.0,29.0
694362,29.0,29.0,29.0,29.0
695768,29.0,29.0,29.0,29.0
698168,29.0,29.0,29.0,29.0
700634,29.0,29.0,29.0,29.0
706040,29.0,29.0,29.0,29.0
707749,29.0,29.0,29.0,29.0
709551,29.0,29.0,29.0,29.0
715041,29.0,29.0,29.0,29.0
715950,29.0,29.0,29.0,29.0
720337,29.0,29.0,29.0,29.0
723141,29.0,29.0,29.0,29.0
724446,29.0,29.0,29.0,29.0
725751,29.0,29.0,29.0,29.0
727553,29.0,29.0,29.0,29.0
727654,29.0,29.0,29.0,29.0
728454,29.0,29.0,29.0,29.0
729254,29.0,29.0,29.0,29.0
731140,29.0,29.0,29.0,29.0
735148,29.0,29.0,29.0,29.0
737960,29.0,29.0,29.0,29.0
742549,29.0,29.0,29.0,29.0
744553,29.0,29.0,29.0,29.0
748662,29.0,29.0,29.0,29.0
749058,29.0,29.0,29.0,29.0
753150,29.0,29.0,29.0,29.0
757764,29.0,29.0,29.0,29.0
759869,29.0,29.0,29.0,29.0
760551,29.0,29.0,29.0,29.0
763557,29.0,29.0,29.0,29.0
765864,29.0,29.0,29.0,29.0
767464,29.0,29.0,29.0,29.0
769064,29.0,29.0,29.0,29.0
770352,29.0,29.0,29.0,29.0
771354,29.0,29.0,29.0,29.0
773257,29.0,29.0,29.0,29.0
774663,29.0,29.0,29.0,29.0
779370,29.0,29.0,29.0,29.0
782561,29.0,29.0,29.0,29.0
783462,29.0,29.0,29.0,29.0
784565,29.0,29.0,29.0,29.0
788674,29.0,29.0,29.0,29.0
789373,29.0,29.0,29.0,29.0
792766,29.0,29.0,29.0,29.0
792867,29.0,29.0,29.0,29.0
793465,29.0,29.0,29.0,29.0
800941,29.0,29.0,29.0,29.0
802844,29.0,29.0,29.0,29.0
803240,29.0,29.0,29.0,29.0
804646,29.0,29.0,29.0,29.0
809252,29.0,29.0,29.0,29.0
810843,29.0,29.0,29.0,29.0
812746,29.0,29.0,29.0,29.0
814548,29.0,29.0,29.0,29.0
814649,29.0,29.0,29.0,29.0
815247,29.0,29.0,29.0,29.0
816653,29.0,29.0,29.0,29.0
818455,29.0,29.0,29.0,29.0
818859,29.0,29.0,29.0,29.0
820745,29.0,29.0,29.0,29.0
825048,29.0,29.0,29.0,29.0
825553,29.0,29.0,29.0,29.0
825654,29.0,29.0,29.0,29.0
826454,29.0,29.0,29.0,29.0
827052,29.0,29.0,29.0,29.0
