,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.09,3.34,2.04,2.33,2.87,0.69,1.29
DCC_bivariate_loop,,,3.09,,4.50,0.99,0.01,0.22,1.86,3.37
SW_cross_validated,,,3.34,4.50,,3.73,3.67,4.33,0.33,2.59
SW_15,,,2.04,0.99,3.73,,0.83,0.77,1.37,2.39
SW_30,,,2.33,0.01,3.67,0.83,,0.19,1.76,2.58
SW_60,,,2.87,0.22,4.33,0.77,0.19,,1.75,3.16
SW_120,,,0.69,1.86,0.33,1.37,1.76,1.75,,0.51
sFC,,,1.29,3.37,2.59,2.39,2.58,3.16,0.51,
