,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,13.80,8.21,13.96,15.31,7.38,5.07,0.69
DCC_bivariate_loop,,,13.80,,1.38,1.07,0.12,0.12,0.68,12.86
SW_cross_validated,,,8.21,1.38,,0.59,1.52,0.91,0.22,8.06
SW_15,,,13.96,1.07,0.59,,1.26,0.56,0.14,12.75
SW_30,,,15.31,0.12,1.52,1.26,,0.20,0.75,14.00
SW_60,,,7.38,0.12,0.91,0.56,0.20,,0.50,7.36
SW_120,,,5.07,0.68,0.22,0.14,0.75,0.50,,5.15
sFC,,,0.69,12.86,8.06,12.75,14.00,7.36,5.15,
