,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,10.00,4.06,10.96,13.40,6.12,1.27,1.53
DCC_bivariate_loop,,,10.00,,10.26,0.82,1.87,0.14,6.48,9.86
SW_cross_validated,,,4.06,10.26,,11.02,12.62,7.34,3.76,2.96
SW_15,,,10.96,0.82,11.02,,1.00,0.46,7.27,10.77
SW_30,,,13.40,1.87,12.62,1.00,,1.19,8.65,12.90
SW_60,,,6.12,0.14,7.34,0.46,1.19,,4.74,6.34
SW_120,,,1.27,6.48,3.76,7.27,8.65,4.74,,1.85
sFC,,,1.53,9.86,2.96,10.77,12.90,6.34,1.85,
