,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-33.58,-27.16,-22.60,-21.16,-22.59,-24.87,2.32
DCC_bivariate_loop,,,-33.58,,0.29,5.15,3.05,1.32,0.79,32.73
SW_cross_validated,,,-27.16,0.29,,4.40,2.57,0.98,0.47,26.92
SW_15,,,-22.60,5.15,4.40,,-1.52,-3.08,-3.77,22.46
SW_30,,,-21.16,3.05,2.57,-1.52,,-1.48,-2.05,21.19
SW_60,,,-22.59,1.32,0.98,-3.08,-1.48,,-0.51,22.60
SW_120,,,-24.87,0.79,0.47,-3.77,-2.05,-0.51,,24.76
sFC,,,2.32,32.73,26.92,22.46,21.19,22.60,24.76,
