,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.33,2.46,3.80,2.88,1.92,1.87,0.94
DCC_bivariate_loop,,,0.33,,2.67,4.05,3.14,2.07,2.00,1.12
SW_cross_validated,,,2.46,2.67,,0.70,0.09,0.00,0.25,1.06
SW_15,,,3.80,4.05,0.70,,0.90,0.58,0.23,1.80
SW_30,,,2.88,3.14,0.09,0.90,,0.07,0.33,1.08
SW_60,,,1.92,2.07,0.00,0.58,0.07,,0.23,0.91
SW_120,,,1.87,2.00,0.25,0.23,0.33,0.23,,1.04
sFC,,,0.94,1.12,1.06,1.80,1.08,0.91,1.04,
