,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.30,3.82,10.77,9.72,8.62,5.45,-1.00
DCC_bivariate_loop,,,1.30,,2.86,9.11,7.69,6.84,4.43,-1.87
SW_cross_validated,,,3.82,2.86,,4.00,2.26,1.93,1.26,-3.91
SW_15,,,10.77,9.11,4.00,,-2.70,-2.92,-2.56,-8.95
SW_30,,,9.72,7.69,2.26,-2.70,,-0.41,-0.69,-7.59
SW_60,,,8.62,6.84,1.93,-2.92,-0.41,,-0.39,-7.04
SW_120,,,5.45,4.43,1.26,-2.56,-0.69,-0.39,,-5.26
sFC,,,-1.00,-1.87,-3.91,-8.95,-7.59,-7.04,-5.26,
