,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.45,2.08,6.30,5.01,4.37,2.38,0.82
DCC_bivariate_loop,,,0.45,,1.76,4.88,3.91,3.30,2.06,0.57
SW_cross_validated,,,2.08,1.76,,0.86,0.45,0.05,0.27,0.87
SW_15,,,6.30,4.88,0.86,,0.78,1.63,0.48,1.93
SW_30,,,5.01,3.91,0.45,0.78,,0.76,0.09,1.53
SW_60,,,4.37,3.30,0.05,1.63,0.76,,0.30,1.16
SW_120,,,2.38,2.06,0.27,0.48,0.09,0.30,,1.11
sFC,,,0.82,0.57,0.87,1.93,1.53,1.16,1.11,
