,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,1.,0.0351,0.0000,0.0000,0.0000,0.001,1.
DCC_bivariate_loop,nan,nan,-1.3022,-,0.2915,0.0000,0.0000,0.0001,0.0091,1.
SW_cross_validated,nan,nan,-3.8203,-2.8598,-,0.0234,1.,1.,1.,0.0284
SW_15,nan,nan,-10.7698,-9.1056,-4.0018,-,0.4089,0.2543,0.5504,0.0000
SW_30,nan,nan,-9.7171,-7.6862,-2.2628,2.7015,-,1.,1.,0.0000
SW_60,nan,nan,-8.6229,-6.8364,-1.9258,2.923,0.4074,-,1.,0.0000
SW_120,nan,nan,-5.4507,-4.4293,-1.2579,2.5606,0.6872,0.3936,-,0.0015
sFC,nan,nan,1.0029,1.8701,3.9148,8.9488,7.5934,7.0385,5.2594,-
