,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.6602e-01,3.1519e-05,1.0375e-07,4.6709e-06,4.4613e-04,5.5216e-04,5.0232e-02
DCC_bivariate_loop,,,4.6602e-01,,1.1976e-05,4.0154e-08,1.4911e-06,2.0509e-04,2.9123e-04,2.2004e-02
SW_cross_validated,,,3.1519e-05,1.1976e-05,,1.3411e-01,8.4029e-01,9.9839e-01,5.7701e-01,2.9106e-02
SW_15,,,1.0375e-07,4.0154e-08,1.3411e-01,,5.8518e-02,2.1018e-01,6.1209e-01,8.0041e-04
SW_30,,,4.6709e-06,1.4911e-06,8.4029e-01,5.8518e-02,,8.7060e-01,4.6668e-01,2.6030e-02
SW_60,,,4.4613e-04,2.0509e-04,9.9839e-01,2.1018e-01,8.7060e-01,,6.1107e-01,5.6666e-02
SW_120,,,5.5216e-04,2.9123e-04,5.7701e-01,6.1209e-01,4.6668e-01,6.1107e-01,,3.1247e-02
sFC,,,5.0232e-02,2.2004e-02,2.9106e-02,8.0041e-04,2.6030e-02,5.6666e-02,3.1247e-02,
