,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,15.02,12.15,10.11,9.47,10.10,11.12,1.04
DCC_bivariate_loop,,,15.02,,0.13,2.30,1.37,0.59,0.35,14.64
SW_cross_validated,,,12.15,0.13,,1.97,1.15,0.44,0.21,12.04
SW_15,,,10.11,2.30,1.97,,0.68,1.38,1.68,10.04
SW_30,,,9.47,1.37,1.15,0.68,,0.66,0.91,9.48
SW_60,,,10.10,0.59,0.44,1.38,0.66,,0.23,10.11
SW_120,,,11.12,0.35,0.21,1.68,0.91,0.23,,11.07
sFC,,,1.04,14.64,12.04,10.04,9.48,10.11,11.07,
