,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.021,0.024,0.033,0.036,0.030,,,0.025,0.054,0.014,,0.030
SVWP,0.022,0.024,0.035,0.035,0.031,,,0.032,0.098,0.014,,0.036
DCC_joint,0.024,0.022,0.021,0.021,0.022,,,0.017,0.019,0.011,,0.020
SW_cross_validated,0.021,,,,,,,,,,,0.021
SW_15,0.021,0.032,0.030,0.031,0.032,,,0.023,0.031,0.025,,0.028
SW_30,0.020,0.029,0.027,0.029,0.030,,,0.022,0.028,0.022,,0.026
SW_60,0.019,0.026,0.024,0.024,0.023,,,0.019,0.027,0.020,,0.023
SW_120,0.022,0.030,0.029,0.020,0.015,,,0.019,0.028,0.019,,0.023
sFC,0.021,0.008,0.003,0.003,0.003,,,0.003,0.003,0.005,,0.006
