,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.019,0.024,0.071,0.089,0.107,,,0.197,0.171,0.199,,0.110
SVWP,0.019,0.025,0.081,0.095,0.115,,,0.236,0.174,0.198,,0.118
DCC_joint,0.052,0.020,0.182,0.228,0.267,,,0.260,0.237,0.183,,0.179
SW_cross_validated,0.093,,,,,,,,,,,0.093
SW_15,0.274,0.115,0.178,0.181,0.186,,,0.241,0.181,0.239,,0.199
SW_30,0.190,0.075,0.125,0.135,0.156,,,0.204,0.158,0.192,,0.154
SW_60,0.135,0.052,0.105,0.160,0.254,,,0.228,0.176,0.194,,0.163
SW_120,0.107,0.043,0.166,0.354,0.591,,,0.377,0.228,0.214,,0.260
sFC,0.044,0.015,0.691,0.691,0.691,,,0.377,0.795,0.195,,0.438
