,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point,average
VWP,0.062,0.055,0.123,0.167,0.196,,,0.208,0.199,0.154,,0.146
SVWP,0.062,0.056,0.134,0.170,0.201,,,0.222,0.210,0.154,,0.151
DCC_joint,0.049,0.031,0.134,0.166,0.193,,,0.187,0.171,0.134,,0.133
SW_cross_validated,0.153,,,,,,,,,,,0.153
SW_15,0.307,0.337,0.333,0.334,0.333,,,0.325,0.347,0.322,,0.330
SW_30,0.221,0.238,0.239,0.240,0.244,,,0.246,0.260,0.242,,0.241
SW_60,0.166,0.179,0.176,0.192,0.234,,,0.221,0.223,0.205,,0.199
SW_120,0.148,0.164,0.170,0.278,0.440,,,0.294,0.237,0.211,,0.243
sFC,0.031,0.011,0.489,0.489,0.489,,,0.267,0.562,0.138,,0.309
