,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.250,0.443,0.031,0.163,-0.038,-0.209,0.142,-0.014,0.016,-0.118,0.227,-0.169,-0.114,-0.101
1,-0.250,1.000,-0.221,0.073,-0.151,-0.073,0.156,-0.636,0.168,0.353,0.039,-0.306,-0.104,-0.085,-0.162
2,0.443,-0.221,1.000,-0.009,0.256,-0.064,-0.225,0.117,0.048,-0.054,-0.215,0.036,-0.084,0.121,0.014
3,0.031,0.073,-0.009,1.000,-0.103,0.024,0.079,-0.078,-0.036,0.008,0.104,-0.116,0.020,0.087,0.121
4,0.163,-0.151,0.256,-0.103,1.000,-0.191,-0.345,0.089,-0.132,-0.017,-0.293,0.299,-0.236,-0.187,-0.082
5,-0.038,-0.073,-0.064,0.024,-0.191,1.000,0.258,0.102,0.067,-0.136,0.063,0.020,0.175,-0.059,-0.024
6,-0.209,0.156,-0.225,0.079,-0.345,0.258,1.000,-0.084,0.024,0.061,0.157,-0.269,0.277,0.162,-0.023
7,0.142,-0.636,0.117,-0.078,0.089,0.102,-0.084,1.000,-0.200,-0.164,-0.018,0.268,0.141,0.059,0.190
8,-0.014,0.168,0.048,-0.036,-0.132,0.067,0.024,-0.200,1.000,-0.106,-0.204,-0.062,-0.059,0.130,-0.131
9,0.016,0.353,-0.054,0.008,-0.017,-0.136,0.061,-0.164,-0.106,1.000,0.027,-0.169,-0.028,-0.186,-0.133
10,-0.118,0.039,-0.215,0.104,-0.293,0.063,0.157,-0.018,-0.204,0.027,1.000,-0.031,0.120,-0.019,0.056
11,0.227,-0.306,0.036,-0.116,0.299,0.020,-0.269,0.268,-0.062,-0.169,-0.031,1.000,-0.108,-0.205,-0.136
12,-0.169,-0.104,-0.084,0.020,-0.236,0.175,0.277,0.141,-0.059,-0.028,0.120,-0.108,1.000,0.261,0.155
13,-0.114,-0.085,0.121,0.087,-0.187,-0.059,0.162,0.059,0.130,-0.186,-0.019,-0.205,0.261,1.000,0.121
14,-0.101,-0.162,0.014,0.121,-0.082,-0.024,-0.023,0.190,-0.131,-0.133,0.056,-0.136,0.155,0.121,1.000
