,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.266,0.470,0.026,0.173,-0.034,-0.228,0.150,-0.011,0.019,-0.141,0.240,-0.191,-0.131,-0.119
1,-0.266,1.000,-0.229,0.075,-0.155,-0.087,0.160,-0.667,0.177,0.367,0.039,-0.324,-0.118,-0.086,-0.171
2,0.470,-0.229,1.000,-0.018,0.277,-0.069,-0.243,0.119,0.054,-0.057,-0.249,0.040,-0.096,0.119,0.004
3,0.026,0.075,-0.018,1.000,-0.123,0.025,0.083,-0.084,-0.043,0.010,0.108,-0.129,0.018,0.089,0.138
4,0.173,-0.155,0.277,-0.123,1.000,-0.205,-0.371,0.085,-0.138,-0.016,-0.332,0.308,-0.261,-0.205,-0.099
5,-0.034,-0.087,-0.069,0.025,-0.205,1.000,0.274,0.105,0.063,-0.154,0.066,0.027,0.187,-0.072,-0.025
6,-0.228,0.160,-0.243,0.083,-0.371,0.274,1.000,-0.092,0.024,0.058,0.170,-0.287,0.293,0.180,-0.022
7,0.150,-0.667,0.119,-0.084,0.085,0.105,-0.092,1.000,-0.215,-0.171,-0.020,0.281,0.147,0.058,0.199
8,-0.011,0.177,0.054,-0.043,-0.138,0.063,0.024,-0.215,1.000,-0.121,-0.226,-0.070,-0.064,0.131,-0.140
9,0.019,0.367,-0.057,0.010,-0.016,-0.154,0.058,-0.171,-0.121,1.000,0.030,-0.188,-0.040,-0.199,-0.137
10,-0.141,0.039,-0.249,0.108,-0.332,0.066,0.170,-0.020,-0.226,0.030,1.000,-0.043,0.133,-0.017,0.067
11,0.240,-0.324,0.040,-0.129,0.308,0.027,-0.287,0.281,-0.070,-0.188,-0.043,1.000,-0.116,-0.227,-0.144
12,-0.191,-0.118,-0.096,0.018,-0.261,0.187,0.293,0.147,-0.064,-0.040,0.133,-0.116,1.000,0.287,0.168
13,-0.131,-0.086,0.119,0.089,-0.205,-0.072,0.180,0.058,0.131,-0.199,-0.017,-0.227,0.287,1.000,0.133
14,-0.119,-0.171,0.004,0.138,-0.099,-0.025,-0.022,0.199,-0.140,-0.137,0.067,-0.144,0.168,0.133,1.000
