,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.857,0.859,0.858,0.856,0.857,0.856,0.855,0.858,0.852,0.848,0.855,0.852,0.850,0.848
1,0.857,0.000,0.854,0.855,0.853,0.856,0.854,0.863,0.852,0.855,0.845,0.853,0.852,0.851,0.846
2,0.859,0.854,0.000,0.861,0.850,0.851,0.850,0.851,0.852,0.850,0.849,0.852,0.848,0.848,0.844
3,0.858,0.855,0.861,0.000,0.859,0.852,0.852,0.853,0.852,0.851,0.847,0.855,0.849,0.850,0.846
4,0.856,0.853,0.850,0.859,0.000,0.852,0.854,0.852,0.854,0.852,0.851,0.853,0.851,0.850,0.854
5,0.857,0.856,0.851,0.852,0.852,0.000,0.854,0.854,0.854,0.856,0.844,0.852,0.850,0.851,0.844
6,0.856,0.854,0.850,0.852,0.854,0.854,0.000,0.854,0.852,0.852,0.846,0.852,0.849,0.849,0.843
7,0.855,0.863,0.851,0.853,0.852,0.854,0.854,0.000,0.853,0.856,0.846,0.851,0.851,0.850,0.845
8,0.858,0.852,0.852,0.852,0.854,0.854,0.852,0.853,0.000,0.854,0.846,0.852,0.851,0.850,0.843
9,0.852,0.855,0.850,0.851,0.852,0.856,0.852,0.856,0.854,0.000,0.845,0.854,0.850,0.850,0.844
10,0.848,0.845,0.849,0.847,0.851,0.844,0.846,0.846,0.846,0.845,0.000,0.846,0.845,0.845,0.848
11,0.855,0.853,0.852,0.855,0.853,0.852,0.852,0.851,0.852,0.854,0.846,0.000,0.847,0.854,0.845
12,0.852,0.852,0.848,0.849,0.851,0.850,0.849,0.851,0.851,0.850,0.845,0.847,0.000,0.849,0.841
13,0.850,0.851,0.848,0.850,0.850,0.851,0.849,0.850,0.850,0.850,0.845,0.854,0.849,0.000,0.843
14,0.848,0.846,0.844,0.846,0.854,0.844,0.843,0.845,0.843,0.844,0.848,0.845,0.841,0.843,0.000
