,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.232,0.143,0.250,0.251,0.271,0.247,0.261,0.259,0.282,0.287,0.237,0.278,0.279,0.297
1,0.232,0.000,0.245,0.262,0.254,0.266,0.233,0.090,0.255,0.187,0.301,0.219,0.276,0.274,0.292
2,0.143,0.245,0.000,0.248,0.241,0.279,0.248,0.268,0.270,0.290,0.258,0.282,0.285,0.265,0.307
3,0.250,0.262,0.248,0.000,0.250,0.272,0.266,0.273,0.274,0.277,0.266,0.267,0.282,0.262,0.292
4,0.251,0.254,0.241,0.250,0.000,0.253,0.202,0.254,0.244,0.271,0.248,0.199,0.263,0.257,0.263
5,0.271,0.266,0.279,0.272,0.253,0.000,0.212,0.266,0.256,0.263,0.296,0.278,0.261,0.276,0.317
6,0.247,0.233,0.248,0.266,0.202,0.212,0.000,0.264,0.270,0.267,0.271,0.241,0.219,0.272,0.309
7,0.261,0.090,0.268,0.273,0.254,0.266,0.264,0.000,0.254,0.258,0.311,0.214,0.267,0.281,0.274
8,0.259,0.255,0.270,0.274,0.244,0.256,0.270,0.254,0.000,0.265,0.277,0.276,0.277,0.257,0.296
9,0.282,0.187,0.290,0.277,0.271,0.263,0.267,0.258,0.265,0.000,0.289,0.262,0.282,0.252,0.288
10,0.287,0.301,0.258,0.266,0.248,0.296,0.271,0.311,0.277,0.289,0.000,0.289,0.292,0.301,0.313
11,0.237,0.219,0.282,0.267,0.199,0.278,0.241,0.214,0.276,0.262,0.289,0.000,0.288,0.259,0.280
12,0.278,0.276,0.285,0.282,0.263,0.261,0.219,0.267,0.277,0.282,0.292,0.288,0.000,0.251,0.295
13,0.279,0.274,0.265,0.262,0.257,0.276,0.272,0.281,0.257,0.252,0.301,0.259,0.251,0.000,0.302
14,0.297,0.292,0.307,0.292,0.263,0.317,0.309,0.274,0.296,0.288,0.313,0.280,0.295,0.302,0.000
