,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.31,1.55,2.10,7.85,6.05,4.32,3.09,0.83
DCC_joint,,1.31,,0.43,0.88,6.42,4.65,2.96,2.16,0.36
DCC_bivariate_loop,,1.55,0.43,,0.37,5.25,3.65,2.16,1.66,0.72
SW_cross_validated,,2.10,0.88,0.37,,5.15,3.47,1.89,1.42,1.16
SW_15,,7.85,6.42,5.25,5.15,,1.76,3.39,2.69,6.38
SW_30,,6.05,4.65,3.65,3.47,1.76,,1.64,1.31,4.70
SW_60,,4.32,2.96,2.16,1.89,3.39,1.64,,0.04,3.12
SW_120,,3.09,2.16,1.66,1.42,2.69,1.31,0.04,,2.34
sFC,,0.83,0.36,0.72,1.16,6.38,4.70,3.12,2.34,
