,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.40,-11.83,7.72,-10.20,-18.25,-13.46,0.13,0.09
DCC_joint,,0.40,,-12.31,8.44,-10.87,-19.26,-13.98,-0.09,-0.39
DCC_bivariate_loop,,-11.83,-12.31,,15.36,3.28,-2.15,-1.27,10.32,12.21
SW_cross_validated,,7.72,8.44,15.36,,-14.71,-22.64,-16.97,-4.74,-8.85
SW_15,,-10.20,-10.87,3.28,-14.71,,-6.37,-4.70,8.29,10.74
SW_30,,-18.25,-19.26,-2.15,-22.64,-6.37,,0.71,14.82,19.17
SW_60,,-13.46,-13.98,-1.27,-16.97,-4.70,0.71,,11.75,13.88
SW_120,,0.13,-0.09,10.32,-4.74,8.29,14.82,11.75,,-0.09
sFC,,0.09,-0.39,12.21,-8.85,10.74,19.17,13.88,-0.09,
