,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.9074e-03,2.8059e-03,1.7849e-04,9.0759e-13,7.2231e-11,1.5370e-08,1.8291e-06,7.9878e-02
DCC_joint,,8.9074e-03,,3.4651e-01,6.3855e-02,2.6812e-11,4.9196e-09,3.2148e-06,1.3474e-04,4.3111e-01
DCC_bivariate_loop,,2.8059e-03,3.4651e-01,,4.2146e-01,7.2713e-10,1.8237e-07,1.3311e-04,1.5620e-03,1.2393e-01
SW_cross_validated,,1.7849e-04,6.3855e-02,4.2146e-01,,9.7681e-10,3.7644e-07,4.9989e-04,5.2920e-03,1.8199e-02
SW_15,,9.0759e-13,2.6812e-11,7.2713e-10,9.7681e-10,,9.5564e-04,5.1534e-07,1.1056e-05,2.9420e-11
SW_30,,7.2231e-11,4.9196e-09,1.8237e-07,3.7644e-07,9.5564e-04,,1.7520e-03,9.0281e-03,4.0682e-09
SW_60,,1.5370e-08,3.2148e-06,1.3311e-04,4.9989e-04,5.1534e-07,1.7520e-03,,9.2546e-01,1.6378e-06
SW_120,,1.8291e-06,1.3474e-04,1.5620e-03,5.2920e-03,1.1056e-05,9.0281e-03,9.2546e-01,,5.6164e-05
sFC,,7.9878e-02,4.3111e-01,1.2393e-01,1.8199e-02,2.9420e-11,4.0682e-09,1.6378e-06,5.6164e-05,
