,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.93,3.46,4.70,17.56,13.53,9.66,6.92,1.86
DCC_joint,,2.93,,0.97,1.97,14.36,10.39,6.63,4.83,-0.81
DCC_bivariate_loop,,3.46,0.97,,0.82,11.73,8.17,4.83,3.72,-1.61
SW_cross_validated,,4.70,1.97,0.82,,11.52,7.76,4.23,3.17,-2.60
SW_15,,17.56,14.36,11.73,11.52,,-3.94,-7.59,-6.01,-14.28
SW_30,,13.53,10.39,8.17,7.76,-3.94,,-3.67,-2.93,-10.52
SW_60,,9.66,6.63,4.83,4.23,-7.59,-3.67,,-0.09,-6.97
SW_120,,6.92,4.83,3.72,3.17,-6.01,-2.93,-0.09,,-5.23
sFC,,1.86,-0.81,-1.61,-2.60,-14.28,-10.52,-6.97,-5.23,
