,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8653e-12,2.5522e-05,3.5250e-08,1.0648e-15,2.6664e-12,3.0008e-09,3.0095e-08,5.8044e-18
DCC_joint,,2.8653e-12,,1.1307e-12,5.6974e-04,5.1962e-11,7.8942e-01,1.4910e-07,6.2921e-09,3.4635e-16
DCC_bivariate_loop,,2.5522e-05,1.1307e-12,,7.2002e-06,3.6810e-17,1.1464e-12,1.1309e-07,9.7172e-06,4.0699e-22
SW_cross_validated,,3.5250e-08,5.6974e-04,7.2002e-06,,1.0185e-10,4.0828e-04,2.8036e-01,2.5930e-02,1.9408e-13
SW_15,,1.0648e-15,5.1962e-11,3.6810e-17,1.0185e-10,,8.9230e-11,2.1416e-14,5.7361e-15,1.0012e-06
SW_30,,2.6664e-12,7.8942e-01,1.1464e-12,4.0828e-04,8.9230e-11,,1.1541e-07,5.2634e-09,7.1420e-16
SW_60,,3.0008e-09,1.4910e-07,1.1309e-07,2.8036e-01,2.1416e-14,1.1541e-07,,5.3225e-02,5.8274e-19
SW_120,,3.0095e-08,6.2921e-09,9.7172e-06,2.5930e-02,5.7361e-15,5.2634e-09,5.3225e-02,,2.5149e-19
sFC,,5.8044e-18,3.4635e-16,4.0699e-22,1.9408e-13,1.0012e-06,7.1420e-16,5.8274e-19,2.5149e-19,
