,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.2373e-07,3.7070e-03,3.5810e-07,1.5011e-14,2.2376e-10,7.0309e-07,8.0166e-10,1.1706e-08
DCC_joint,,2.2373e-07,,2.7755e-07,5.2125e-01,4.1443e-16,2.5190e-08,9.0243e-01,5.2543e-07,9.4554e-04
DCC_bivariate_loop,,3.7070e-03,2.7755e-07,,6.0629e-07,8.0604e-17,1.8389e-11,4.8942e-06,1.0387e-10,6.1513e-10
SW_cross_validated,,3.5810e-07,5.2125e-01,6.0629e-07,,2.5044e-16,9.6990e-09,7.2168e-01,1.8009e-07,1.1721e-04
SW_15,,1.5011e-14,4.1443e-16,8.0604e-17,2.5044e-16,,1.0098e-11,1.1915e-14,1.5895e-12,2.0627e-16
SW_30,,2.2376e-10,2.5190e-08,1.8389e-11,9.6990e-09,1.0098e-11,,3.5431e-07,1.2646e-01,3.0564e-07
SW_60,,7.0309e-07,9.0243e-01,4.8942e-06,7.2168e-01,1.1915e-14,3.5431e-07,,5.9380e-06,1.2542e-02
SW_120,,8.0166e-10,5.2543e-07,1.0387e-10,1.8009e-07,1.5895e-12,1.2646e-01,5.9380e-06,,1.5353e-05
sFC,,1.1706e-08,9.4554e-04,6.1513e-10,1.1721e-04,2.0627e-16,3.0564e-07,1.2542e-02,1.5353e-05,
