,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.91,3.07,6.51,28.60,19.02,12.32,8.68,1.82
DCC_joint,,1.91,,1.63,6.08,36.25,23.61,14.27,9.10,-0.17
DCC_bivariate_loop,,3.07,1.63,,3.66,29.54,18.35,10.41,6.14,-1.83
SW_cross_validated,,6.51,6.08,3.66,,30.55,17.35,7.80,2.79,-6.48
SW_15,,28.60,36.25,29.54,30.55,,-15.63,-25.71,-29.32,-37.93
SW_30,,19.02,23.61,18.35,17.35,-15.63,,-10.74,-15.32,-24.86
SW_60,,12.32,14.27,10.41,7.80,-25.71,-10.74,,-5.18,-15.10
SW_120,,8.68,9.10,6.14,2.79,-29.32,-15.32,-5.18,,-9.65
sFC,,1.82,-0.17,-1.83,-6.48,-37.93,-24.86,-15.10,-9.65,
