,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.88,1.96,6.40,44.30,32.01,14.54,5.86,1.67
DCC_joint,,1.88,,0.07,4.35,38.28,25.36,11.75,4.97,-0.48
DCC_bivariate_loop,,1.96,0.07,,4.29,38.23,25.29,11.68,4.93,-0.56
SW_cross_validated,,6.40,4.35,4.29,,30.31,17.16,6.72,2.65,-5.20
SW_15,,44.30,38.28,38.23,30.31,,-18.64,-23.23,-13.75,-43.00
SW_30,,32.01,25.36,25.29,17.16,-18.64,,-9.06,-5.59,-30.37
SW_60,,14.54,11.75,11.68,6.72,-23.23,-9.06,,-1.09,-13.34
SW_120,,5.86,4.97,4.93,2.65,-13.75,-5.59,-1.09,,-5.28
sFC,,1.67,-0.48,-0.56,-5.20,-43.00,-30.37,-13.34,-5.28,
