,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.3958e-03,2.1042e-04,5.8189e-08,3.7522e-19,4.4131e-16,3.4089e-11,1.7210e-07,1.5709e-02
DCC_joint,,9.3958e-03,,1.4038e-01,4.5350e-05,4.9441e-18,1.3504e-14,2.0822e-09,1.2692e-05,8.9135e-01
DCC_bivariate_loop,,2.1042e-04,1.4038e-01,,1.1873e-03,5.3630e-18,2.4639e-14,1.1262e-08,1.1046e-04,1.1944e-01
SW_cross_validated,,5.8189e-08,4.5350e-05,1.1873e-03,,9.7502e-18,1.9536e-13,1.7529e-06,2.4374e-02,4.9926e-05
SW_15,,3.7522e-19,4.9441e-18,5.3630e-18,9.7502e-18,,1.9979e-12,7.4182e-14,7.2952e-13,9.6295e-18
SW_30,,4.4131e-16,1.3504e-14,2.4639e-14,1.9536e-13,1.9979e-12,,1.7322e-07,5.5325e-08,2.5181e-14
SW_60,,3.4089e-11,2.0822e-09,1.1262e-08,1.7529e-06,7.4182e-14,1.7322e-07,,1.9667e-02,2.6840e-09
SW_120,,1.7210e-07,1.2692e-05,1.1046e-04,2.4374e-02,7.2952e-13,5.5325e-08,1.9667e-02,,1.2659e-05
sFC,,1.5709e-02,8.9135e-01,1.1944e-01,4.9926e-05,9.6295e-18,2.5181e-14,2.6840e-09,1.2659e-05,
