,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.1659e-02,6.5796e-03,4.0702e-06,1.8832e-16,2.3172e-13,3.3458e-10,7.5407e-08,8.4889e-02
DCC_joint,,7.1659e-02,,1.1983e-01,9.4837e-06,2.8002e-18,5.4057e-15,2.9639e-11,3.7342e-08,8.6534e-01
DCC_bivariate_loop,,6.5796e-03,1.1983e-01,,1.7998e-03,1.0512e-16,4.2284e-13,4.8264e-09,8.4419e-06,8.4393e-02
SW_cross_validated,,4.0702e-06,9.4837e-06,1.7998e-03,,5.8229e-17,1.1006e-12,3.5299e-07,1.2185e-02,4.2487e-06
SW_15,,1.8832e-16,2.8002e-18,1.0512e-16,5.8229e-17,,6.4642e-12,1.2166e-15,1.2017e-16,1.2544e-18
SW_30,,2.3172e-13,5.4057e-15,4.2284e-13,1.1006e-12,6.4642e-12,,2.9496e-09,9.0121e-12,2.1813e-15
SW_60,,3.3458e-10,2.9639e-11,4.8264e-09,3.5299e-07,1.2166e-15,2.9496e-09,,6.3085e-05,1.1529e-11
SW_120,,7.5407e-08,3.7342e-08,8.4419e-06,1.2185e-02,1.2017e-16,9.0121e-12,6.3085e-05,,1.5301e-08
sFC,,8.4889e-02,8.6534e-01,8.4393e-02,4.2487e-06,1.2544e-18,2.1813e-15,1.1529e-11,1.5301e-08,
