,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-22.4613,-,0.0000,0.0000,0.0595,0.0005,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-4.8643,15.3038,-,0.0004,0.0000,0.0000,0.0248,0.2125,0.0000
SW_cross_validated,nan,-11.0501,7.9527,-6.0261,-,0.0000,0.4516,1.,0.0552,0.0000
SW_15,nan,-32.8811,-3.6959,-21.7069,-12.3531,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.6872,5.9098,-9.901,-2.7729,10.8256,-,0.0012,0.0000,0.0000
SW_60,nan,-9.4574,10.9526,-4.0889,2.2074,16.3802,5.488,-,1.,0.0000
SW_120,nan,-9.3982,13.6431,-3.121,3.7294,20.7844,7.6989,1.4352,-,0.0000
sFC,nan,-69.5837,-17.03,-40.5291,-25.5307,-17.3553,-27.2871,-32.7805,-44.3438,-
