,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6546e-16,2.2746e-08,1.7514e-11,8.3820e-17,1.2943e-12,5.0327e-11,5.0461e-19,4.1363e-21
DCC_joint,,1.6546e-16,,3.1883e-11,1.6561e-04,3.5678e-06,1.4264e-04,1.2975e-07,1.5749e-07,2.3046e-12
DCC_bivariate_loop,,2.2746e-08,3.1883e-11,,6.8747e-06,7.0856e-13,7.3105e-07,3.7290e-04,2.9372e-14,2.8532e-16
SW_cross_validated,,1.7514e-11,1.6561e-04,6.8747e-06,,4.1992e-08,6.6272e-01,3.8872e-02,1.0875e-08,4.4208e-11
SW_15,,8.3820e-17,3.5678e-06,7.0856e-13,4.1992e-08,,1.9852e-08,2.2343e-10,3.8873e-01,1.7535e-03
SW_30,,1.2943e-12,1.4264e-04,7.3105e-07,6.6272e-01,1.9852e-08,,8.9167e-03,2.6919e-09,5.4206e-12
SW_60,,5.0327e-11,1.2975e-07,3.7290e-04,3.8872e-02,2.2343e-10,8.9167e-03,,1.9369e-11,9.8913e-14
SW_120,,5.0461e-19,1.5749e-07,2.9372e-14,1.0875e-08,3.8873e-01,2.6919e-09,1.9369e-11,,3.7016e-08
sFC,,4.1363e-21,2.3046e-12,2.8532e-16,4.4208e-11,1.7535e-03,5.4206e-12,9.8913e-14,3.7016e-08,
