,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.60,1.49,3.48,9.95,5.64,3.32,5.21,4.39
DCC_joint,,3.60,,3.55,0.29,12.22,4.18,0.06,3.39,1.77
DCC_bivariate_loop,,1.49,3.55,,3.35,13.41,6.57,2.87,5.91,5.30
SW_cross_validated,,3.48,0.29,3.35,,12.58,4.45,0.16,3.66,2.19
SW_15,,9.95,12.22,13.41,12.58,,6.81,10.09,7.59,12.72
SW_30,,5.64,4.18,6.57,4.45,6.81,,3.49,0.72,3.52
SW_60,,3.32,0.06,2.87,0.16,10.09,3.49,,2.82,1.24
SW_120,,5.21,3.39,5.91,3.66,7.59,0.72,2.82,,2.62
sFC,,4.39,1.77,5.30,2.19,12.72,3.52,1.24,2.62,
