,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.2590e-14,1.2215e-04,1.8459e-09,1.5301e-17,2.0854e-12,2.0460e-08,2.2313e-08,2.2634e-23
DCC_joint,,1.2590e-14,,9.2118e-12,2.6665e-07,1.6535e-03,1.3564e-05,2.1632e-09,6.2296e-11,1.5145e-12
DCC_bivariate_loop,,1.2215e-04,9.2118e-12,,1.0684e-05,2.3321e-14,1.0407e-08,6.8906e-04,5.9021e-03,3.8500e-19
SW_cross_validated,,1.8459e-09,2.6665e-07,1.0684e-05,,3.1596e-10,1.2544e-02,4.0508e-02,1.5347e-03,1.3723e-15
SW_15,,1.5301e-17,1.6535e-03,2.3321e-14,3.1596e-10,,2.5995e-09,2.9297e-12,4.9527e-14,1.0975e-12
SW_30,,2.0854e-12,1.3564e-05,1.0407e-08,1.2544e-02,2.5995e-09,,3.2692e-05,4.2139e-07,4.2637e-16
SW_60,,2.0460e-08,2.1632e-09,6.8906e-04,4.0508e-02,2.9297e-12,3.2692e-05,,1.6837e-01,1.6710e-17
SW_120,,2.2313e-08,6.2296e-11,5.9021e-03,1.5347e-03,4.9527e-14,4.2139e-07,1.6837e-01,,7.7427e-20
sFC,,2.2634e-23,1.5145e-12,3.8500e-19,1.3723e-15,1.0975e-12,4.2637e-16,1.6710e-17,7.7427e-20,
